NKJP_1M_6203010000201/morph_1-p/morph_1.41-s.xml,13,13,12,399,501,0,0,1,1
NKJP_1M_7123900002/morph_3-p/morph_3.19-s.xml,9,9,8,490,895,0,0,1,1
NKJP_1M_GazetaTczewska/morph_15-p/morph_15.42-s.xml,13,12,11,323,395,0,0,1,1
NKJP_1M_1305000001342/morph_1-p/morph_1.11-s.xml,11,11,10,216,240,0,0,1,1
NKJP_1M_1305000000084/morph_1-p/morph_1.10-s.xml,10,10,9,168,180,0,0,1,1
NKJP_1M_1202000007/morph_83-p/morph_83.12-s.xml,12,12,11,254,281,0,0,1,1
